name,total_population,total_households,average_household_income,average_house_age,total_rooms,total_bedrooms,median_house_value,longitude,latitude,ocean_proximity
Alameda County,1035.0,785.0,53436.31,32.4,2318.0,827.0,641800.0,-117.8747,34.0182,INLAND
Alameda County,78.0,56.0,70982.14,42.8,158.0,80.0,-666666666.0,-117.8579,34.0176,INLAND
Alameda County,1327.0,883.0,77856.74,37.2,2019.0,916.0,-666666666.0,-117.8518,34.0203,INLAND
Alameda County,1209.0,709.0,52281.38,29.0,2302.0,709.0,773900.0,-122.2608,37.8152,NEAR BAY
Alameda County,1693.0,921.0,86055.92,33.9,3393.0,955.0,782600.0,-122.2582,37.8186,NEAR BAY
Alameda County,678.0,372.0,60013.44,29.2,1324.0,372.0,-666666666.0,-122.2569,37.8223,<1H OCEAN
Alameda County,874.0,526.0,112243.35,12.0,2699.0,752.0,-666666666.0,-122.2634,37.8139,NEAR BAY
Alameda County,780.0,523.0,98819.31,32.5,2083.0,599.0,386400.0,-122.2592,37.8142,NEAR BAY
Alameda County,1122.0,633.0,91852.29,35.2,2629.0,712.0,448600.0,-122.2565,37.8167,NEAR BAY
Alameda County,827.0,460.0,105315.22,28.1,1371.0,460.0,-666666666.0,-122.2536,37.8113,NEAR BAY
Alameda County,1303.0,650.0,101953.85,30.1,2336.0,650.0,632600.0,-122.2567,37.813,NEAR BAY
Alameda County,3452.0,1648.0,82181.43,31.2,5527.0,1806.0,666700.0,-122.2526,37.8142,NEAR BAY
Alameda County,1446.0,880.0,87664.77,32.3,2839.0,880.0,544500.0,-122.2597,37.812,NEAR BAY
Alameda County,1330.0,886.0,88391.65,37.6,3083.0,947.0,402900.0,-122.2579,37.8105,NEAR BAY
Alameda County,532.0,302.0,89304.64,28.0,1334.0,355.0,-666666666.0,-117.8588,34.0957,INLAND
Alameda County,1351.0,772.0,124009.07,38.3,3308.0,928.0,705900.0,-117.8586,34.087,INLAND
Alameda County,607.0,233.0,167864.81,45.5,1984.0,255.0,1303200.0,-122.236,37.8163,NEAR BAY
Alameda County,794.0,530.0,110056.6,38.6,2486.0,596.0,838700.0,-122.2418,37.8137,NEAR BAY
Alameda County,733.0,367.0,116519.07,32.6,1403.0,375.0,566200.0,-122.246,37.8117,NEAR BAY
Alameda County,1380.0,672.0,123839.29,37.3,2927.0,698.0,1205600.0,-122.2429,37.8176,NEAR BAY
Alameda County,1463.0,763.0,88476.41,31.2,2746.0,798.0,606300.0,-122.2488,37.8194,NEAR BAY
Alameda County,1223.0,628.0,150071.66,37.1,2805.0,672.0,800600.0,-122.2476,37.8168,NEAR BAY
Alameda County,1436.0,658.0,108920.97,30.1,2906.0,750.0,577600.0,-122.2504,37.8167,NEAR BAY
Alameda County,834.0,490.0,85244.9,29.2,1808.0,569.0,489400.0,-117.8864,34.1194,INLAND
Alameda County,1240.0,707.0,108815.42,33.8,3172.0,750.0,762900.0,-117.8857,34.1163,INLAND
Alameda County,836.0,424.0,96167.45,30.5,1617.0,452.0,654000.0,-117.8871,34.1116,INLAND
Alameda County,1155.0,662.0,108285.5,37.1,2867.0,696.0,1033800.0,-122.2482,37.8302,<1H OCEAN
Alameda County,1018.0,533.0,121815.2,41.4,2501.0,568.0,925000.0,-122.2527,37.8289,NEAR OCEAN
Alameda County,815.0,453.0,107522.08,30.6,1704.0,483.0,577100.0,-122.253,37.8317,NEAR BAY
Alameda County,1637.0,975.0,96289.74,34.8,3532.0,975.0,710400.0,-122.2501,37.8258,NEAR BAY
Alameda County,1000.0,594.0,85143.1,32.2,2277.0,740.0,-666666666.0,-122.2537,37.8269,<1H OCEAN
Alameda County,1195.0,439.0,155449.89,28.1,3297.0,447.0,1573500.0,-122.2266,37.839,NEAR BAY
Alameda County,1417.0,464.0,171314.66,32.9,3585.0,488.0,1249100.0,-122.2296,37.8385,NEAR BAY
Alameda County,1214.0,444.0,135743.24,35.3,2673.0,465.0,995900.0,-122.234,37.8343,<1H OCEAN
Alameda County,1224.0,449.0,148936.53,24.8,4075.0,553.0,1834300.0,-122.2362,37.847,<1H OCEAN
Alameda County,1024.0,385.0,170525.97,31.9,2951.0,385.0,1834600.0,-122.2397,37.8444,<1H OCEAN
Alameda County,1298.0,528.0,160634.47,35.7,3605.0,528.0,1262300.0,-122.2395,37.8415,<1H OCEAN
Alameda County,1887.0,743.0,148220.05,19.7,5554.0,743.0,1209100.0,-122.2165,37.85,<1H OCEAN
Alameda County,1284.0,551.0,117608.89,37.7,3744.0,551.0,950400.0,-122.2162,37.8376,NEAR BAY
Alameda County,2011.0,676.0,149023.67,31.2,4684.0,676.0,968000.0,-122.2071,37.844,<1H OCEAN
Alameda County,573.0,325.0,114823.08,15.5,1272.0,362.0,488200.0,-122.2199,37.8565,<1H OCEAN
Alameda County,1790.0,653.0,164980.86,34.8,4898.0,687.0,1249300.0,-117.9247,34.1105,INLAND
Alameda County,936.0,332.0,174578.31,33.4,2215.0,332.0,1102000.0,-122.2043,37.8399,NEAR BAY
Alameda County,1815.0,701.0,155538.52,34.2,4678.0,701.0,1079800.0,-122.2064,37.8354,NEAR BAY
Alameda County,1558.0,681.0,157492.66,27.2,4336.0,681.0,1027200.0,-122.1948,37.8369,NEAR BAY
Alameda County,1584.0,710.0,156436.62,33.9,4387.0,728.0,1089800.0,-122.2053,37.831,NEAR OCEAN
Alameda County,1112.0,427.0,154467.21,28.4,3036.0,427.0,990500.0,-117.9641,34.1098,INLAND
Alameda County,680.0,243.0,157294.24,29.3,1809.0,243.0,1065500.0,-122.1904,37.8295,<1H OCEAN
Alameda County,1471.0,475.0,169668.42,30.9,3748.0,486.0,1091700.0,-122.194,37.8231,<1H OCEAN
Alameda County,1673.0,655.0,156729.01,31.6,4686.0,655.0,1059900.0,-122.1934,37.8189,NEAR BAY
Alameda County,992.0,409.0,154028.12,39.8,3093.0,450.0,1059200.0,-122.2104,37.8146,NEAR BAY
Alameda County,1107.0,404.0,169925.74,38.0,2863.0,413.0,1125900.0,-122.206,37.8117,NEAR OCEAN
Alameda County,1170.0,451.0,109695.12,36.5,2644.0,528.0,738300.0,-122.2119,37.8041,NEAR BAY
Alameda County,1480.0,632.0,133306.96,39.0,3555.0,655.0,954200.0,-122.2144,37.8059,<1H OCEAN
Alameda County,827.0,310.0,145177.42,40.3,1822.0,334.0,975400.0,-122.217,37.8085,<1H OCEAN
Alameda County,1004.0,509.0,84582.51,41.4,2575.0,553.0,884800.0,-122.2191,37.8019,<1H OCEAN
Alameda County,1158.0,532.0,131936.09,32.6,2612.0,554.0,952200.0,-122.2266,37.8018,<1H OCEAN
Alameda County,1264.0,499.0,155566.13,42.5,3292.0,528.0,902700.0,-122.225,37.8046,<1H OCEAN
Alameda County,842.0,323.0,147732.2,43.7,2597.0,377.0,960800.0,-122.2197,37.8102,NEAR BAY
Alameda County,1271.0,550.0,138718.18,43.0,3431.0,550.0,1132200.0,-122.2225,37.8101,NEAR BAY
Alameda County,1331.0,668.0,116062.87,40.9,3645.0,753.0,956400.0,-122.2354,37.807,<1H OCEAN
Alameda County,884.0,410.0,160170.73,42.3,3494.0,410.0,1555900.0,-122.2259,37.8117,NEAR BAY
Alameda County,825.0,269.0,161050.19,44.4,2160.0,269.0,1455000.0,-122.2319,37.8096,NEAR BAY
Alameda County,1024.0,322.0,165279.5,44.8,2504.0,322.0,1538300.0,-122.2384,37.8105,NEAR BAY
Alameda County,687.0,309.0,173567.96,43.9,2030.0,309.0,1540100.0,-122.2379,37.8132,NEAR BAY
Alameda County,865.0,360.0,152736.11,40.5,2820.0,386.0,1516000.0,-122.2308,37.814,NEAR BAY
Alameda County,1768.0,587.0,108752.13,41.0,2787.0,624.0,844600.0,-122.2404,37.8041,NEAR BAY
Alameda County,1067.0,461.0,71350.33,41.5,1993.0,461.0,780400.0,-122.2466,37.8029,NEAR BAY
Alameda County,1200.0,482.0,117334.02,39.5,2779.0,515.0,1163900.0,-122.2446,37.8063,NEAR BAY
Alameda County,1124.0,685.0,108135.04,35.9,2573.0,719.0,741100.0,-122.2465,37.8075,<1H OCEAN
Alameda County,924.0,503.0,113474.16,37.1,2174.0,523.0,964300.0,-117.9425,34.0892,INLAND
Alameda County,1237.0,602.0,112043.19,34.2,2562.0,664.0,-666666666.0,-117.9383,34.0844,INLAND
Alameda County,786.0,415.0,86343.37,31.6,1834.0,441.0,770200.0,-122.2505,37.8014,<1H OCEAN
Alameda County,1094.0,747.0,70920.35,31.2,3026.0,891.0,607100.0,-117.9524,34.0733,INLAND
Alameda County,1193.0,567.0,85348.32,35.8,1802.0,639.0,475000.0,-117.9439,34.0795,INLAND
Alameda County,1588.0,713.0,72612.2,37.2,3124.0,774.0,627100.0,-122.2487,37.7986,NEAR BAY
Alameda County,990.0,403.0,82748.14,34.8,1330.0,430.0,331300.0,-122.2496,37.7967,NEAR BAY
Alameda County,1092.0,496.0,56522.18,34.6,1867.0,523.0,625000.0,-122.2514,37.7951,NEAR BAY
Alameda County,2380.0,750.0,55420.0,32.1,2920.0,777.0,587500.0,-122.2476,37.7928,NEAR BAY
Alameda County,1032.0,404.0,91435.64,36.0,1411.0,478.0,-666666666.0,-122.244,37.7948,NEAR BAY
Alameda County,1099.0,281.0,86218.86,37.5,1521.0,281.0,704500.0,-117.9302,34.0852,INLAND
Alameda County,856.0,431.0,77558.0,37.1,1910.0,510.0,630200.0,-117.9279,34.0815,INLAND
Alameda County,603.0,257.0,65671.21,40.1,1326.0,285.0,550000.0,-117.932,34.0784,INLAND
Alameda County,1116.0,530.0,104839.62,39.0,2108.0,551.0,873400.0,-117.9321,34.0739,INLAND
Alameda County,857.0,288.0,69670.14,42.4,1362.0,288.0,606500.0,-117.9209,34.0834,INLAND
Alameda County,1053.0,374.0,110481.28,42.4,1911.0,447.0,691700.0,-117.9178,34.0778,INLAND
Alameda County,1261.0,726.0,75840.22,37.2,3168.0,783.0,658300.0,-117.9183,34.0736,INLAND
Alameda County,1420.0,507.0,82164.69,36.9,2465.0,525.0,519900.0,-122.2301,37.8002,NEAR BAY
Alameda County,1133.0,546.0,86703.3,35.7,2083.0,598.0,469200.0,-122.2278,37.7961,NEAR BAY
Alameda County,755.0,417.0,67727.82,34.4,1278.0,441.0,817900.0,-122.2324,37.7978,NEAR BAY
Alameda County,712.0,255.0,69872.55,31.6,1209.0,255.0,355200.0,-117.9043,34.1031,INLAND
Alameda County,1502.0,453.0,66385.21,39.0,2178.0,494.0,473600.0,-117.9127,34.1035,INLAND
Alameda County,924.0,361.0,73220.22,37.4,1572.0,410.0,664600.0,-117.9206,34.1043,INLAND
Alameda County,793.0,218.0,61766.06,38.2,1102.0,236.0,697600.0,-122.2371,37.7965,NEAR BAY
Alameda County,1897.0,478.0,67280.33,33.5,1801.0,488.0,571100.0,-122.2367,37.7859,NEAR OCEAN
Alameda County,1049.0,276.0,61702.9,34.4,1582.0,337.0,390800.0,-122.2337,37.7899,<1H OCEAN
Alameda County,1284.0,320.0,66453.12,31.2,1583.0,341.0,500000.0,-122.2365,37.7878,NEAR BAY
Alameda County,1559.0,465.0,71424.73,34.9,2152.0,505.0,595000.0,-122.2397,37.7931,NEAR BAY
Alameda County,1570.0,485.0,78180.41,36.2,2470.0,542.0,608700.0,-122.2424,37.7901,<1H OCEAN
Alameda County,639.0,343.0,79555.39,39.5,1235.0,380.0,-666666666.0,-117.898,34.0982,INLAND
Alameda County,945.0,331.0,67046.83,36.0,1364.0,357.0,585500.0,-117.9037,34.0965,INLAND
Alameda County,853.0,521.0,57835.89,30.3,1406.0,521.0,-666666666.0,-117.9043,34.0909,INLAND
Alameda County,1453.0,432.0,77881.94,32.3,1726.0,458.0,662800.0,-117.9021,34.0847,INLAND
Alameda County,1151.0,408.0,50735.29,21.5,1622.0,476.0,539500.0,-122.2247,37.7755,NEAR BAY
Alameda County,562.0,155.0,114758.06,42.9,946.0,178.0,372700.0,-122.2262,37.7695,NEAR BAY
Alameda County,1060.0,537.0,104678.77,23.0,2856.0,621.0,641300.0,-122.2337,37.7727,NEAR BAY
Alameda County,1948.0,415.0,71222.89,25.5,2126.0,455.0,609800.0,-122.2351,37.78,NEAR BAY
Alameda County,1405.0,438.0,67340.18,34.0,2498.0,457.0,552600.0,-117.9061,34.0838,INLAND
Alameda County,681.0,187.0,63810.16,35.4,688.0,187.0,579300.0,-117.9037,34.0764,INLAND
Alameda County,2093.0,580.0,57379.31,30.0,2234.0,636.0,573900.0,-122.2313,37.7847,<1H OCEAN
Alameda County,775.0,238.0,48823.53,38.6,994.0,258.0,1638900.0,-122.2332,37.7833,NEAR BAY
Alameda County,1111.0,307.0,66343.65,20.3,1145.0,334.0,-666666666.0,-122.228,37.7834,NEAR BAY
Alameda County,1783.0,494.0,53896.76,29.3,1769.0,505.0,-666666666.0,-122.2282,37.7803,NEAR BAY
Alameda County,1818.0,435.0,73545.98,33.7,2320.0,520.0,646300.0,-122.2254,37.7831,NEAR BAY
Alameda County,1290.0,402.0,64788.56,33.7,1735.0,402.0,707100.0,-117.8715,34.0605,INLAND
Alameda County,1289.0,317.0,57216.09,31.8,1741.0,335.0,486600.0,-117.8859,34.0683,INLAND
Alameda County,880.0,245.0,62255.1,38.9,1466.0,269.0,532000.0,-117.878,34.0552,INLAND
Alameda County,944.0,306.0,81290.85,35.0,1591.0,330.0,461400.0,-122.228,37.7903,<1H OCEAN
Alameda County,424.0,152.0,100032.89,37.4,920.0,167.0,596200.0,-122.2196,37.7938,NEAR BAY
Alameda County,2124.0,599.0,80613.52,37.7,2710.0,616.0,614200.0,-122.2232,37.7952,NEAR BAY
Alameda County,2267.0,661.0,89164.15,38.9,3129.0,691.0,549200.0,-117.9123,34.0703,INLAND
Alameda County,835.0,181.0,68604.97,36.6,1369.0,256.0,348600.0,-117.9118,34.0653,INLAND
Alameda County,2011.0,555.0,50382.88,36.0,2574.0,574.0,512500.0,-117.9259,34.0624,INLAND
Alameda County,1287.0,467.0,65433.62,37.5,1975.0,467.0,691500.0,-117.9196,34.0691,INLAND
Alameda County,965.0,337.0,79384.27,34.7,1540.0,384.0,460500.0,-117.9132,34.0582,INLAND
Alameda County,1787.0,576.0,71145.83,31.0,2782.0,602.0,595700.0,-117.917,34.0517,INLAND
Alameda County,1269.0,512.0,89218.75,32.7,2257.0,512.0,601100.0,-117.922,34.0583,INLAND
Alameda County,705.0,316.0,45759.49,36.5,1474.0,339.0,384800.0,-122.2051,37.7941,<1H OCEAN
Alameda County,1074.0,431.0,95910.67,39.5,2025.0,460.0,561900.0,-117.9317,34.0582,INLAND
Alameda County,1343.0,502.0,63107.57,35.9,2325.0,534.0,548600.0,-117.9387,34.0528,INLAND
Alameda County,1289.0,480.0,126010.42,39.9,3520.0,530.0,912600.0,-122.198,37.8043,<1H OCEAN
Alameda County,465.0,198.0,139873.74,38.2,1169.0,198.0,839600.0,-122.201,37.7996,NEAR BAY
Alameda County,1858.0,724.0,92562.15,34.7,3932.0,820.0,789200.0,-122.207,37.7999,NEAR BAY
Alameda County,969.0,345.0,147891.3,41.2,2116.0,362.0,923000.0,-122.2043,37.8026,NEAR BAY
Alameda County,438.0,243.0,123940.33,39.9,1581.0,298.0,673400.0,-122.2078,37.8045,<1H OCEAN
Alameda County,479.0,203.0,138115.76,38.3,1315.0,203.0,851000.0,-122.1921,37.8033,NEAR BAY
Alameda County,1148.0,361.0,116613.57,36.1,2585.0,387.0,934700.0,-122.1938,37.7979,NEAR BAY
Alameda County,1248.0,438.0,120570.78,37.0,2566.0,555.0,742100.0,-122.1959,37.7943,<1H OCEAN
Alameda County,793.0,303.0,102153.47,36.3,1767.0,329.0,795300.0,-122.1997,37.7972,NEAR BAY
Alameda County,574.0,207.0,146364.73,40.3,1482.0,207.0,811600.0,-122.1892,37.7976,NEAR BAY
Alameda County,1110.0,466.0,123969.96,38.5,3039.0,522.0,883800.0,-122.189,37.7935,<1H OCEAN
Alameda County,2211.0,834.0,94958.03,30.3,3830.0,834.0,541200.0,-122.1952,37.7905,<1H OCEAN
Alameda County,1192.0,510.0,74392.16,40.6,1966.0,574.0,557700.0,-122.1997,37.7902,<1H OCEAN
Alameda County,1932.0,637.0,87154.63,38.4,2992.0,637.0,621400.0,-122.2003,37.7868,NEAR BAY
Alameda County,943.0,340.0,79941.18,39.9,1658.0,354.0,646800.0,-122.2042,37.7853,<1H OCEAN
Alameda County,1197.0,291.0,71675.26,34.1,1680.0,329.0,585500.0,-122.2077,37.7877,NEAR BAY
Alameda County,516.0,144.0,78923.61,33.2,816.0,210.0,446400.0,-122.2032,37.7899,<1H OCEAN
Alameda County,3037.0,753.0,57725.76,32.2,3240.0,765.0,437100.0,-117.9768,34.0506,INLAND
Alameda County,832.0,288.0,72083.33,36.6,1257.0,305.0,478900.0,-117.9722,34.0489,INLAND
Alameda County,1276.0,474.0,71012.66,36.8,2618.0,547.0,596600.0,-117.9819,34.047,INLAND
Alameda County,1142.0,274.0,89087.59,40.9,1800.0,281.0,597000.0,-117.9755,34.0441,INLAND
Alameda County,1099.0,259.0,77808.88,38.5,1189.0,259.0,460700.0,-117.9725,34.041,INLAND
Alameda County,1086.0,291.0,91658.08,39.0,1823.0,291.0,496900.0,-122.2109,37.7772,NEAR BAY
Alameda County,1608.0,376.0,75824.47,39.7,1633.0,376.0,454400.0,-122.2155,37.7756,NEAR BAY
Alameda County,1676.0,429.0,60576.92,38.2,2285.0,486.0,551700.0,-122.218,37.7773,NEAR BAY
Alameda County,1466.0,451.0,72588.69,39.3,1961.0,515.0,303600.0,-122.2206,37.7811,<1H OCEAN
Alameda County,2151.0,566.0,55026.5,35.8,2145.0,594.0,390300.0,-122.2223,37.7787,NEAR BAY
Alameda County,1375.0,356.0,78005.62,38.1,1705.0,382.0,360200.0,-122.2061,37.7633,NEAR BAY
Alameda County,1086.0,311.0,78046.62,40.1,1487.0,360.0,415200.0,-122.2145,37.7623,NEAR BAY
Alameda County,2171.0,536.0,77350.75,40.5,3009.0,577.0,486700.0,-117.958,34.0521,INLAND
Alameda County,1058.0,279.0,57213.26,40.9,1592.0,310.0,802100.0,-122.2075,37.7718,NEAR BAY
Alameda County,954.0,346.0,39768.79,37.4,1397.0,382.0,-666666666.0,-122.2115,37.7731,NEAR BAY
Alameda County,790.0,209.0,50729.67,35.0,1030.0,237.0,-666666666.0,-122.1944,37.7705,<1H OCEAN
